XX,Start,End,Term,Ontology,Identifier,Test_no
00000,20070,20084,skin corrosion,Disease,MESH:D012871,455
00000,20125,20139,Skin corrosion,Disease,MESH:D012871,455
00000,20222,20230,necrosis,Disease,MESH:D009336,455
00000,20489,20494,human,Species,9606,455
00000,20518,20532,skin corrosion,Disease,MESH:D012871,455
00000,20573,20587,Skin corrosion,Disease,MESH:D012871,455
00000,20670,20678,necrosis,Disease,MESH:D009336,455
00000,20881,20890,Mammalian,Species,9606,455
00000,20942,20955,Guideline 479,Chemical,MESH:C000596309,455
00000,21021,21030,Mammalian,Species,9606,455
00000,21184,21201,Estrogen Receptor,Gene,2099,455
00000,21376,21393,Estrogen Receptor,Gene,2099,455
00000,21528,21545,estrogen receptor,Gene,2099,455
00000,21776,21789,ERa-HeLa-9903,CellLine,CVCL:2485,455
00000,21816,21821,human,Species,9606,455
00000,21831,21836,tumor,Disease,MESH:D009369,455
00000,21846,21849,BG1,CellLine,CVCL:6570,455
00000,21875,21878,BG1,CellLine,CVCL:6570,455
00000,21883,21885,E2,CellLine,CVCL:6769,455
00000,21912,21917,human,Species,9606,455
00000,21918,21940,ovarian adenocarcinoma,Disease,MESH:D010051,455
00000,22905,22922,Estrogen Receptor,Gene,2099,455
00000,23097,23114,Estrogen Receptor,Gene,2099,455
00000,23249,23266,estrogen receptor,Gene,2099,455
00000,23497,23510,ERa-HeLa-9903,CellLine,CVCL:2485,455
00000,23537,23542,human,Species,9606,455
00000,23552,23557,tumor,Disease,MESH:D009369,455
00000,23567,23570,BG1,CellLine,CVCL:6570,455
00000,23596,23599,BG1,CellLine,CVCL:6570,455
00000,23604,23606,E2,CellLine,CVCL:6769,455
00000,23633,23638,human,Species,9606,455
00000,23639,23661,ovarian adenocarcinoma,Disease,MESH:D010051,455
00000,24582,24595,rainbow trout,Species,8022,455
00000,24721,24734,rainbow trout,Species,8022,455
00000,24737,24756,Oncorhynchus mykiss,Species,8022,455
00000,25491,25504,rainbow trout,Species,8022,455
00000,25584,25597,rainbow trout,Species,8022,455
00000,25600,25619,Oncorhynchus mykiss,Species,8022,455
00000,26402,26419,Estrogen Receptor,Gene,100136026,455
00000,26579,26596,Estrogen Receptor,Gene,100136026,455
00000,26709,26726,estrogen receptor,Gene,100136026,455
00000,26941,26954,ERa-HeLa-9903,CellLine,CVCL:2485,455
00000,26981,26986,human,Species,9606,455
00000,26996,27001,tumor,Disease,MESH:D009369,455
00000,27011,27014,BG1,CellLine,CVCL:6570,455
00000,27040,27043,BG1,CellLine,CVCL:6570,455
00000,27048,27050,E2,CellLine,CVCL:6769,455
00000,27077,27082,human,Species,9606,455
00000,27083,27105,ovarian adenocarcinoma,Disease,MESH:D010051,455
00000,27937,27946,Mammalian,Species,9606,455
00000,28007,28020,Guideline 482,Chemical,MESH:C056814,455
00000,28094,28103,Mammalian,Species,9606,455
00000,28526,28536,eye damage,Disease,MESH:D005131,455
00000,28591,28605,eye irritation,Disease,MESH:D005128,455
00000,28617,28627,eye damage,Disease,MESH:D005131,455
00000,29772,29784,cytotoxicity,Disease,MESH:D064420,455
00000,29889,29893,SIRC,CellLine,CVCL:2724,455
00000,29924,29937,polycarbonate,Chemical,MESH:C028237,455
00000,30001,30013,cytotoxicity,Disease,MESH:D064420,455
00000,30070,30074,SIRC,CellLine,CVCL:2724,455
00000,30183,30196,ocular damage,Disease,MESH:D009422,455
00000,30402,30436,Thiazolyl Blue Tetrazolium Bromide,Chemical,MESH:C022616,455
00000,30942,30947,Human,Species,9606,455
00000,30960,30977,Estrogen Receptor,Gene,2099,455
00000,31151,31156,human,Species,9606,455
00000,31211,31228,estrogen receptor,Gene,2099,455
00000,31366,31383,estrogen receptor,Gene,2099,455
00000,31591,31608,Estrogen Receptor,Gene,2099,455
00000,31648,31653,Human,Species,9606,455
00000,31738,31755,Estrogen Receptor,Gene,2099,455
00000,31778,31783,Human,Species,9606,455
00000,31889,31902,17b-estradiol,Chemical,MESH:D020381,455
00000,90,99,Mammalian,Species,9606,482
00000,128,132,442E,Chemical,482
00000,370,375,human,Species,9606,482
00000,399,417,skin sensitisation,Disease,MESH:D012871,482
00000,580,583,AOP,Chemical,MESH:C111989,482
00000,609,627,Skin sensitisation,Disease,MESH:D012871,482
00000,905,908,AOP,Chemical,MESH:C111989,482
00000,918,923,human,Species,9606,482
00000,977,981,U937,CellLine,CVCL:0007,482
00000,1013,1017,SENS,Gene,284252,482
00000,1032,1045,Interleukin-8,Gene,3576,482
00000,1069,1073,IL-8,Gene,3576,482
00000,1423,1427,CD54,Gene,3383,482
00000,1429,1433,CD86,Gene,942,482
00000,1453,1457,IL-8,Gene,3576,482
00000,1539,1543,SENS,Gene,284252,482
00000,1653,1665,fluorochrome,Chemical,MESH:D005456,482
00000,1692,1696,IL-8,Gene,3576,482
00000,1723,1727,IL-8,Gene,3576,482
00000,1826,1830,IL-8,Gene,3576,482
00000,2096,2105,Mammalian,Species,9606,482
00000,2858,2865,mitosis,Disease,OMIM:604588,482
00000,3056,3063,mitosis,Disease,OMIM:604588,482
00000,3121,3126,Human,Species,9606,482
00000,3428,3433,human,Species,9606,482
00000,3565,3570,human,Species,9606,482
00000,4443,4447,IL-2,Gene,3558,482
00000,4496,4500,IL-2,Gene,3558,482
00000,4807,4811,IL-2,Gene,3558,482
00000,4813,4818,IFN-g,Gene,3458,482
00000,4823,4828,GAPDH,Gene,2597,482
00000,5040,5044,Nrf2,Gene,4780,482
00000,5108,5113,human,Species,9606,482
00000,5137,5155,skin sensitisation,Disease,MESH:D012871,482
00000,5196,5214,Skin sensitisation,Disease,MESH:D012871,482
00000,5475,5479,Nrf2,Gene,4780,482
00000,5682,5700,skin sensitisation,Disease,MESH:D012871,482
00000,5981,5985,Nrf2,Gene,4780,482
00000,6330,6334,Nrf2,Gene,4780,482
00000,6548,6552,Nrf2,Gene,4780,482
00000,6673,6677,Nrf2,Gene,4780,482
00000,6910,6919,Mammalian,Species,9606,482
00000,7081,7090,mammalian,Species,9606,482
00000,7106,7128,Structural aberrations,Disease,MESH:D002869,482
00000,7201,7210,Mammalian,Species,9606,482
00000,7963,7970,mitosis,Disease,OMIM:604588,482
00000,8161,8168,mitosis,Disease,OMIM:604588,482
00000,8196,8205,Mammalian,Species,9606,482
00000,8367,8376,mammalian,Species,9606,482
00000,8392,8414,Structural aberrations,Disease,MESH:D002869,482
00000,8487,8496,Mammalian,Species,9606,482
00000,9249,9256,mitosis,Disease,OMIM:604588,482
00000,9447,9454,mitosis,Disease,OMIM:604588,482
00000,9840,9849,Mammalian,Species,9606,482
00000,10010,10019,mammalian,Species,9606,482
00000,10035,10057,Structural aberrations,Disease,MESH:D002869,482
00000,10195,10208,Guideline 435,Chemical,MESH:C002099,482
00000,10663,10672,Mammalian,Species,9606,482
00000,10709,10718,mammalian,Species,9606,482
00000,10891,10900,thymidine,Chemical,MESH:D013936,482
00000,10917,10952,hypoxanthine-guanine phosphoribosyl,Chemical,MESH:D007042,482
00000,10966,10970,HPRT,Gene,3251,482
00000,10992,11022,xanthineguanine phosphoribosyl,Chemical,MESH:C003130,482
00000,11051,11055,HPRT,Gene,3251,482
00000,11150,11163,Phototoxicity,Disease,MESH:D017484,482
00000,11180,11185,Human,Species,9606,482
00000,11196,11239,Phototoxicity test methodSkin phototoxicity,Disease,MESH:D017484,482
00000,11453,11458,human,Species,9606,482
00000,11469,11482,phototoxicity,Disease,MESH:D017484,482
00000,11521,11531,phototoxic,Disease,MESH:D017484,482
00000,11604,11609,human,Species,9606,482
00000,11685,11698,Phototoxicity,Disease,MESH:D017484,482
00000,11918,11928,phototoxic,Disease,MESH:D017484,482
00000,12087,12092,Human,Species,9606,482
00000,12394,12399,human,Species,9606,482
00000,12531,12536,human,Species,9606,482
00000,13336,13349,Phototoxicity,Disease,MESH:D017484,482
00000,13411,13423,cytotoxicity,Disease,MESH:D064420,482
00000,13595,13600,Human,Species,9606,482
00000,13901,13906,human,Species,9606,482
00000,14038,14043,human,Species,9606,482
00000,14913,14918,Human,Species,9606,482
00000,15614,15636,defines skin corrosion,Disease,MESH:D012871,482
00000,15769,15783,skin corrosion,Disease,MESH:D012871,482
00000,15799,15804,human,Species,9606,482
00000,16398,16403,Human,Species,9606,482
00000,16472,16477,human,Species,9606,482
00000,16501,16515,skin corrosion,Disease,MESH:D012871,482
00000,16556,16570,Skin corrosion,Disease,MESH:D012871,482
00000,16653,16661,necrosis,Disease,MESH:D009336,482
00000,16809,16818,Mammalian,Species,9606,482
00000,16854,16858,Hprt,Gene,3251,482
00000,16886,16895,mammalian,Species,9606,482
00000,17050,17085,hypoxanthine-guanine phosphoribosyl,Chemical,MESH:D007042,482
00000,17099,17103,HPRT,Gene,3251,482
00000,17128,17158,xanthineguanine phosphoribosyl,Chemical,MESH:C003130,482
00000,17183,17187,HPRT,Gene,3251,482
00000,17282,17291,Mammalian,Species,9606,482
00000,17327,17336,Thymidine,Chemical,MESH:D013936,482
00000,17361,17370,mammalian,Species,9606,482
00000,17503,17512,mammalian,Species,9606,482
00000,17601,17605,7.2C,CellLine,CVCL:J025,482
00000,17620,17625,mouse,Species,10090,482
00000,17626,17634,lymphoma,Disease,MESH:D008223,482
00000,17642,17645,MLA,Chemical,MESH:C521086,482
00000,17807,17816,Mammalian,Species,9606,482
00000,17852,17856,Hprt,Gene,3251,482
00000,17884,17893,mammalian,Species,9606,482
00000,18048,18083,hypoxanthine-guanine phosphoribosyl,Chemical,MESH:D007042,482
00000,18097,18101,HPRT,Gene,3251,482
00000,18126,18156,xanthineguanine phosphoribosyl,Chemical,MESH:C003130,482
00000,18181,18185,HPRT,Gene,3251,482
00000,18280,18294,skin corrosion,Disease,MESH:D012871,482
00000,18310,18315,human,Species,9606,482
00000,18879,18888,Mammalian,Species,9606,482
00000,18924,18933,Thymidine,Chemical,MESH:D013936,482
00000,18958,18967,mammalian,Species,9606,482
00000,19100,19109,mammalian,Species,9606,482
00000,19198,19202,7.2C,CellLine,CVCL:J025,482
00000,19217,19222,mouse,Species,10090,482
00000,19223,19231,lymphoma,Disease,MESH:D008223,482
00000,19239,19242,MLA,Chemical,MESH:C521086,482
00000,19508,19513,human,Species,9606,482
00000,19530,19544,skin corrosion,Disease,MESH:D012871,482
00000,19565,19568,rat,Species,10116,482
00000,19939,19944,Human,Species,9606,482
00000,20013,20018,human,Species,9606,482
00000,20042,20056,skin corrosion,Disease,MESH:D012871,482
00000,20097,20111,Skin corrosion,Disease,MESH:D012871,482
00000,20194,20202,necrosis,Disease,MESH:D009336,482
00000,20461,20466,human,Species,9606,482
00000,20490,20504,skin corrosion,Disease,MESH:D012871,482
00000,20545,20559,Skin corrosion,Disease,MESH:D012871,482
00000,20642,20650,necrosis,Disease,MESH:D009336,482
00000,20853,20862,Mammalian,Species,9606,482
00000,20914,20927,Guideline 479,Chemical,MESH:C000596309,482
00000,20993,21002,Mammalian,Species,9606,482
00000,21156,21173,Estrogen Receptor,Gene,2099,482
00000,21348,21365,Estrogen Receptor,Gene,2099,482
00000,21500,21517,estrogen receptor,Gene,2099,482
00000,21748,21761,ERa-HeLa-9903,CellLine,CVCL:2485,482
00000,21788,21793,human,Species,9606,482
00000,21803,21808,tumor,Disease,MESH:D009369,482
00000,21818,21821,BG1,CellLine,CVCL:6570,482
00000,21847,21850,BG1,CellLine,CVCL:6570,482
00000,21855,21857,E2,CellLine,CVCL:6769,482
00000,21884,21889,human,Species,9606,482
00000,21890,21912,ovarian adenocarcinoma,Disease,MESH:D010051,482
00000,22877,22894,Estrogen Receptor,Gene,2099,482
00000,23069,23086,Estrogen Receptor,Gene,2099,482
00000,23221,23238,estrogen receptor,Gene,2099,482
00000,23469,23482,ERa-HeLa-9903,CellLine,CVCL:2485,482
00000,23509,23514,human,Species,9606,482
00000,23524,23529,tumor,Disease,MESH:D009369,482
00000,23539,23542,BG1,CellLine,CVCL:6570,482
00000,23568,23571,BG1,CellLine,CVCL:6570,482
00000,23576,23578,E2,CellLine,CVCL:6769,482
00000,23605,23610,human,Species,9606,482
00000,23611,23633,ovarian adenocarcinoma,Disease,MESH:D010051,482
00000,24554,24567,rainbow trout,Species,8022,482
00000,24693,24706,rainbow trout,Species,8022,482
00000,24709,24728,Oncorhynchus mykiss,Species,8022,482
00000,25463,25476,rainbow trout,Species,8022,482
00000,25556,25569,rainbow trout,Species,8022,482
00000,25572,25591,Oncorhynchus mykiss,Species,8022,482
00000,26374,26391,Estrogen Receptor,Gene,100136026,482
00000,26551,26568,Estrogen Receptor,Gene,100136026,482
00000,26681,26698,estrogen receptor,Gene,100136026,482
00000,26913,26926,ERa-HeLa-9903,CellLine,CVCL:2485,482
00000,26953,26958,human,Species,9606,482
00000,26968,26973,tumor,Disease,MESH:D009369,482
00000,26983,26986,BG1,CellLine,CVCL:6570,482
00000,27012,27015,BG1,CellLine,CVCL:6570,482
00000,27020,27022,E2,CellLine,CVCL:6769,482
00000,27049,27054,human,Species,9606,482
00000,27055,27077,ovarian adenocarcinoma,Disease,MESH:D010051,482
00000,27909,27918,Mammalian,Species,9606,482
00000,27979,27992,Guideline 482,Chemical,MESH:C056814,482
00000,28066,28075,Mammalian,Species,9606,482
00000,28498,28508,eye damage,Disease,MESH:D005131,482
00000,28563,28577,eye irritation,Disease,MESH:D005128,482
00000,28589,28599,eye damage,Disease,MESH:D005131,482
00000,29744,29756,cytotoxicity,Disease,MESH:D064420,482
00000,29861,29865,SIRC,CellLine,CVCL:2724,482
00000,29896,29909,polycarbonate,Chemical,MESH:C028237,482
00000,29973,29985,cytotoxicity,Disease,MESH:D064420,482
00000,30042,30046,SIRC,CellLine,CVCL:2724,482
00000,30155,30168,ocular damage,Disease,MESH:D009422,482
00000,30374,30408,Thiazolyl Blue Tetrazolium Bromide,Chemical,MESH:C022616,482
00000,30914,30919,Human,Species,9606,482
00000,30932,30949,Estrogen Receptor,Gene,2099,482
00000,31123,31128,human,Species,9606,482
00000,31183,31200,estrogen receptor,Gene,2099,482
00000,31338,31355,estrogen receptor,Gene,2099,482
00000,31563,31580,Estrogen Receptor,Gene,2099,482
00000,31620,31625,Human,Species,9606,482
00000,31710,31727,Estrogen Receptor,Gene,2099,482
00000,31750,31755,Human,Species,9606,482
00000,31861,31874,17b-estradiol,Chemical,MESH:D020381,482
00000,205,209,442E,Chemical,496
00000,447,452,human,Species,9606,496
00000,476,494,skin sensitisation,Disease,MESH:D012871,496
00000,657,660,AOP,Chemical,MESH:C111989,496
00000,686,704,Skin sensitisation,Disease,MESH:D012871,496
00000,982,985,AOP,Chemical,MESH:C111989,496
00000,995,1000,human,Species,9606,496
00000,1054,1058,U937,CellLine,CVCL:0007,496
00000,1090,1094,SENS,Gene,284252,496
00000,1109,1122,Interleukin-8,Gene,3576,496
00000,1146,1150,IL-8,Gene,3576,496
00000,1500,1504,CD54,Gene,3383,496
00000,1506,1510,CD86,Gene,942,496
00000,1530,1534,IL-8,Gene,3576,496
00000,1616,1620,SENS,Gene,284252,496
00000,1730,1742,fluorochrome,Chemical,MESH:D005456,496
00000,1769,1773,IL-8,Gene,3576,496
00000,1800,1804,IL-8,Gene,3576,496
00000,1903,1907,IL-8,Gene,3576,496
00000,2173,2182,Mammalian,Species,9606,496
00000,2935,2942,mitosis,Disease,OMIM:604588,496
00000,3133,3140,mitosis,Disease,OMIM:604588,496
00000,3198,3203,Human,Species,9606,496
00000,3505,3510,human,Species,9606,496
00000,3642,3647,human,Species,9606,496
00000,4520,4524,IL-2,Gene,3558,496
00000,4573,4577,IL-2,Gene,3558,496
00000,4884,4888,IL-2,Gene,3558,496
00000,4890,4895,IFN-g,Gene,3458,496
00000,4900,4905,GAPDH,Gene,2597,496
00000,5117,5121,Nrf2,Gene,4780,496
00000,5185,5190,human,Species,9606,496
00000,5214,5232,skin sensitisation,Disease,MESH:D012871,496
00000,5273,5291,Skin sensitisation,Disease,MESH:D012871,496
00000,5552,5556,Nrf2,Gene,4780,496
00000,5759,5777,skin sensitisation,Disease,MESH:D012871,496
00000,6058,6062,Nrf2,Gene,4780,496
00000,6407,6411,Nrf2,Gene,4780,496
00000,6625,6629,Nrf2,Gene,4780,496
00000,6750,6754,Nrf2,Gene,4780,496
00000,6987,6996,Mammalian,Species,9606,496
00000,7158,7167,mammalian,Species,9606,496
00000,7183,7205,Structural aberrations,Disease,MESH:D002869,496
00000,7278,7287,Mammalian,Species,9606,496
00000,8040,8047,mitosis,Disease,OMIM:604588,496
00000,8238,8245,mitosis,Disease,OMIM:604588,496
00000,8273,8282,Mammalian,Species,9606,496
00000,8444,8453,mammalian,Species,9606,496
00000,8469,8491,Structural aberrations,Disease,MESH:D002869,496
00000,8564,8573,Mammalian,Species,9606,496
00000,9326,9333,mitosis,Disease,OMIM:604588,496
00000,9524,9531,mitosis,Disease,OMIM:604588,496
00000,9917,9926,Mammalian,Species,9606,496
00000,10087,10096,mammalian,Species,9606,496
00000,10112,10134,Structural aberrations,Disease,MESH:D002869,496
00000,10272,10285,Guideline 435,Chemical,MESH:C002099,496
00000,10740,10749,Mammalian,Species,9606,496
00000,10786,10795,mammalian,Species,9606,496
00000,10968,10977,thymidine,Chemical,MESH:D013936,496
00000,10994,11029,hypoxanthine-guanine phosphoribosyl,Chemical,MESH:D007042,496
00000,11043,11047,HPRT,Gene,3251,496
00000,11069,11099,xanthineguanine phosphoribosyl,Chemical,MESH:C003130,496
00000,11128,11132,HPRT,Gene,3251,496
00000,11227,11240,Phototoxicity,Disease,MESH:D017484,496
00000,11257,11262,Human,Species,9606,496
00000,11273,11316,Phototoxicity test methodSkin phototoxicity,Disease,MESH:D017484,496
00000,11530,11535,human,Species,9606,496
00000,11546,11559,phototoxicity,Disease,MESH:D017484,496
00000,11598,11608,phototoxic,Disease,MESH:D017484,496
00000,11681,11686,human,Species,9606,496
00000,11762,11775,Phototoxicity,Disease,MESH:D017484,496
00000,11995,12005,phototoxic,Disease,MESH:D017484,496
00000,12164,12169,Human,Species,9606,496
00000,12471,12476,human,Species,9606,496
00000,12608,12613,human,Species,9606,496
00000,13413,13426,Phototoxicity,Disease,MESH:D017484,496
00000,13488,13500,cytotoxicity,Disease,MESH:D064420,496
00000,13672,13677,Human,Species,9606,496
00000,13978,13983,human,Species,9606,496
00000,14115,14120,human,Species,9606,496
00000,14990,14995,Human,Species,9606,496
00000,15691,15713,defines skin corrosion,Disease,MESH:D012871,496
00000,15846,15860,skin corrosion,Disease,MESH:D012871,496
00000,15876,15881,human,Species,9606,496
00000,16475,16480,Human,Species,9606,496
00000,16549,16554,human,Species,9606,496
00000,16578,16592,skin corrosion,Disease,MESH:D012871,496
00000,16633,16647,Skin corrosion,Disease,MESH:D012871,496
00000,16730,16738,necrosis,Disease,MESH:D009336,496
00000,16886,16895,Mammalian,Species,9606,496
00000,16931,16935,Hprt,Gene,3251,496
00000,16963,16972,mammalian,Species,9606,496
00000,17127,17162,hypoxanthine-guanine phosphoribosyl,Chemical,MESH:D007042,496
00000,17176,17180,HPRT,Gene,3251,496
00000,17205,17235,xanthineguanine phosphoribosyl,Chemical,MESH:C003130,496
00000,17260,17264,HPRT,Gene,3251,496
00000,17359,17368,Mammalian,Species,9606,496
00000,17404,17413,Thymidine,Chemical,MESH:D013936,496
00000,17438,17447,mammalian,Species,9606,496
00000,17580,17589,mammalian,Species,9606,496
00000,17678,17682,7.2C,CellLine,CVCL:J025,496
00000,17697,17702,mouse,Species,10090,496
00000,17703,17711,lymphoma,Disease,MESH:D008223,496
00000,17719,17722,MLA,Chemical,MESH:C521086,496
00000,17884,17893,Mammalian,Species,9606,496
00000,17929,17933,Hprt,Gene,3251,496
00000,17961,17970,mammalian,Species,9606,496
00000,18125,18160,hypoxanthine-guanine phosphoribosyl,Chemical,MESH:D007042,496
00000,18174,18178,HPRT,Gene,3251,496
00000,18203,18233,xanthineguanine phosphoribosyl,Chemical,MESH:C003130,496
00000,18258,18262,HPRT,Gene,3251,496
00000,18357,18371,skin corrosion,Disease,MESH:D012871,496
00000,18387,18392,human,Species,9606,496
00000,18956,18965,Mammalian,Species,9606,496
00000,19001,19010,Thymidine,Chemical,MESH:D013936,496
00000,19035,19044,mammalian,Species,9606,496
00000,19177,19186,mammalian,Species,9606,496
00000,19275,19279,7.2C,CellLine,CVCL:J025,496
00000,19294,19299,mouse,Species,10090,496
00000,19300,19308,lymphoma,Disease,MESH:D008223,496
00000,19316,19319,MLA,Chemical,MESH:C521086,496
00000,19585,19590,human,Species,9606,496
00000,19607,19621,skin corrosion,Disease,MESH:D012871,496
00000,19642,19645,rat,Species,10116,496
00000,20016,20021,Human,Species,9606,496
00000,20090,20095,human,Species,9606,496
00000,20119,20133,skin corrosion,Disease,MESH:D012871,496
00000,20174,20188,Skin corrosion,Disease,MESH:D012871,496
00000,20271,20279,necrosis,Disease,MESH:D009336,496
00000,20538,20543,human,Species,9606,496
00000,20567,20581,skin corrosion,Disease,MESH:D012871,496
